zip_code,state_id,city_ascii,county_fips,population_city,homicides_window,years_window,murder_rate_per_100k_annual,crime_proxy
67219,KS,Wichita,20173,519036,1,10,0.0193,6.4e-05
67210,KS,Wichita,20173,519036,1,10,0.0193,6.4e-05
67211,KS,Wichita,20173,519036,1,10,0.0193,6.4e-05
77013,TX,Houston,48201,6227666,9,10,0.0145,0.0
77094,TX,Houston,48201,6227666,9,10,0.0145,0.0
77261,TX,Houston,48201,6227666,9,10,0.0145,0.0
77262,TX,Houston,48201,6227666,9,10,0.0145,0.0
77263,TX,Houston,48201,6227666,9,10,0.0145,0.0
77091,TX,Houston,48201,6227666,9,10,0.0145,0.0
77027,TX,Houston,48201,6227666,9,10,0.0145,0.0
77092,TX,Houston,48201,6227666,9,10,0.0145,0.0
77024,TX,Houston,48201,6227666,9,10,0.0145,0.0
77053,TX,Houston,48201,6227666,9,10,0.0145,0.0
77288,TX,Houston,48201,6227666,9,10,0.0145,0.0
77287,TX,Houston,48201,6227666,9,10,0.0145,0.0
77284,TX,Houston,48201,6227666,9,10,0.0145,0.0
77026,TX,Houston,48201,6227666,9,10,0.0145,0.0
77021,TX,Houston,48201,6227666,9,10,0.0145,0.0
77275,TX,Houston,48201,6227666,9,10,0.0145,0.0
77025,TX,Houston,48201,6227666,9,10,0.0145,0.0
77274,TX,Houston,48201,6227666,9,10,0.0145,0.0
77080,TX,Houston,48201,6227666,9,10,0.0145,0.0
77273,TX,Houston,48201,6227666,9,10,0.0145,0.0
77272,TX,Houston,48201,6227666,9,10,0.0145,0.0
77271,TX,Houston,48201,6227666,9,10,0.0145,0.0
77270,TX,Houston,48201,6227666,9,10,0.0145,0.0
77269,TX,Houston,48201,6227666,9,10,0.0145,0.0
77266,TX,Houston,48201,6227666,9,10,0.0145,0.0
77547,TX,Houston,48201,6227666,9,10,0.0145,0.0
77345,TX,Houston,48201,6227666,9,10,0.0145,0.0
77282,TX,Houston,48201,6227666,9,10,0.0145,0.0
77213,TX,Houston,48201,6227666,9,10,0.0145,0.0
77020,TX,Houston,48201,6227666,9,10,0.0145,0.0
77048,TX,Houston,48201,6227666,9,10,0.0145,0.0
77077,TX,Houston,48201,6227666,9,10,0.0145,0.0
77074,TX,Houston,48201,6227666,9,10,0.0145,0.0
77075,TX,Houston,48201,6227666,9,10,0.0145,0.0
77407,TX,Houston,48201,6227666,9,10,0.0145,0.0
77047,TX,Houston,48201,6227666,9,10,0.0145,0.0
77046,TX,Houston,48201,6227666,9,10,0.0145,0.0
77045,TX,Houston,48201,6227666,9,10,0.0145,0.0
77041,TX,Houston,48201,6227666,9,10,0.0145,0.0
77040,TX,Houston,48201,6227666,9,10,0.0145,0.0
77336,TX,Houston,48201,6227666,9,10,0.0145,0.0
77023,TX,Houston,48201,6227666,9,10,0.0145,0.0
77411,TX,Houston,48201,6227666,9,10,0.0145,0.0
77339,TX,Houston,48201,6227666,9,10,0.0145,0.0
77338,TX,Houston,48201,6227666,9,10,0.0145,0.0
77489,TX,Houston,48201,6227666,9,10,0.0145,0.0
77003,TX,Houston,48201,6227666,9,10,0.0145,0.0
77002,TX,Houston,48201,6227666,9,10,0.0145,0.0
77007,TX,Houston,48201,6227666,9,10,0.0145,0.0
77006,TX,Houston,48201,6227666,9,10,0.0145,0.0
77005,TX,Houston,48201,6227666,9,10,0.0145,0.0
77076,TX,Houston,48201,6227666,9,10,0.0145,0.0
77071,TX,Houston,48201,6227666,9,10,0.0145,0.0
77325,TX,Houston,48201,6227666,9,10,0.0145,0.0
77315,TX,Houston,48201,6227666,9,10,0.0145,0.0
77022,TX,Houston,48201,6227666,9,10,0.0145,0.0
77011,TX,Houston,48201,6227666,9,10,0.0145,0.0
77029,TX,Houston,48201,6227666,9,10,0.0145,0.0
77028,TX,Houston,48201,6227666,9,10,0.0145,0.0
77096,TX,Houston,48201,6227666,9,10,0.0145,0.0
77090,TX,Houston,48201,6227666,9,10,0.0145,0.0
77098,TX,Houston,48201,6227666,9,10,0.0145,0.0
77099,TX,Houston,48201,6227666,9,10,0.0145,0.0
77078,TX,Houston,48201,6227666,9,10,0.0145,0.0
77079,TX,Houston,48201,6227666,9,10,0.0145,0.0
77289,TX,Houston,48201,6227666,9,10,0.0145,0.0
77291,TX,Houston,48201,6227666,9,10,0.0145,0.0
77072,TX,Houston,48201,6227666,9,10,0.0145,0.0
77292,TX,Houston,48201,6227666,9,10,0.0145,0.0
77073,TX,Houston,48201,6227666,9,10,0.0145,0.0
77070,TX,Houston,48201,6227666,9,10,0.0145,0.0
77293,TX,Houston,48201,6227666,9,10,0.0145,0.0
77297,TX,Houston,48201,6227666,9,10,0.0145,0.0
77299,TX,Houston,48201,6227666,9,10,0.0145,0.0
77012,TX,Houston,48201,6227666,9,10,0.0145,0.0
77063,TX,Houston,48201,6227666,9,10,0.0145,0.0
77010,TX,Houston,48201,6227666,9,10,0.0145,0.0
77255,TX,Houston,48201,6227666,9,10,0.0145,0.0
77249,TX,Houston,48201,6227666,9,10,0.0145,0.0
77251,TX,Houston,48201,6227666,9,10,0.0145,0.0
77252,TX,Houston,48201,6227666,9,10,0.0145,0.0
77212,TX,Houston,48201,6227666,9,10,0.0145,0.0
77210,TX,Houston,48201,6227666,9,10,0.0145,0.0
77208,TX,Houston,48201,6227666,9,10,0.0145,0.0
77207,TX,Houston,48201,6227666,9,10,0.0145,0.0
77206,TX,Houston,48201,6227666,9,10,0.0145,0.0
77253,TX,Houston,48201,6227666,9,10,0.0145,0.0
77254,TX,Houston,48201,6227666,9,10,0.0145,0.0
77004,TX,Houston,48201,6227666,9,10,0.0145,0.0
77245,TX,Houston,48201,6227666,9,10,0.0145,0.0
77205,TX,Houston,48201,6227666,9,10,0.0145,0.0
77203,TX,Houston,48201,6227666,9,10,0.0145,0.0
77256,TX,Houston,48201,6227666,9,10,0.0145,0.0
77257,TX,Houston,48201,6227666,9,10,0.0145,0.0
77259,TX,Houston,48201,6227666,9,10,0.0145,0.0
77202,TX,Houston,48201,6227666,9,10,0.0145,0.0
77201,TX,Houston,48201,6227666,9,10,0.0145,0.0
77052,TX,Houston,48201,6227666,9,10,0.0145,0.0
77001,TX,Houston,48201,6227666,9,10,0.0145,0.0
77504,TX,Houston,48201,6227666,9,10,0.0145,0.0
77248,TX,Houston,48201,6227666,9,10,0.0145,0.0
77244,TX,Houston,48201,6227666,9,10,0.0145,0.0
77051,TX,Houston,48201,6227666,9,10,0.0145,0.0
77227,TX,Houston,48201,6227666,9,10,0.0145,0.0
77216,TX,Houston,48201,6227666,9,10,0.0145,0.0
77217,TX,Houston,48201,6227666,9,10,0.0145,0.0
77218,TX,Houston,48201,6227666,9,10,0.0145,0.0
77219,TX,Houston,48201,6227666,9,10,0.0145,0.0
77220,TX,Houston,48201,6227666,9,10,0.0145,0.0
77221,TX,Houston,48201,6227666,9,10,0.0145,0.0
77222,TX,Houston,48201,6227666,9,10,0.0145,0.0
77223,TX,Houston,48201,6227666,9,10,0.0145,0.0
77225,TX,Houston,48201,6227666,9,10,0.0145,0.0
77226,TX,Houston,48201,6227666,9,10,0.0145,0.0
77228,TX,Houston,48201,6227666,9,10,0.0145,0.0
77243,TX,Houston,48201,6227666,9,10,0.0145,0.0
77229,TX,Houston,48201,6227666,9,10,0.0145,0.0
77230,TX,Houston,48201,6227666,9,10,0.0145,0.0
77231,TX,Houston,48201,6227666,9,10,0.0145,0.0
77233,TX,Houston,48201,6227666,9,10,0.0145,0.0
77234,TX,Houston,48201,6227666,9,10,0.0145,0.0
77235,TX,Houston,48201,6227666,9,10,0.0145,0.0
77236,TX,Houston,48201,6227666,9,10,0.0145,0.0
77237,TX,Houston,48201,6227666,9,10,0.0145,0.0
77241,TX,Houston,48201,6227666,9,10,0.0145,0.0
77242,TX,Houston,48201,6227666,9,10,0.0145,0.0
77506,TX,Houston,48201,6227666,9,10,0.0145,0.0
77396,TX,Houston,48201,6227666,9,10,0.0145,0.0
77017,TX,Houston,48201,6227666,9,10,0.0145,0.0
77038,TX,Houston,48201,6227666,9,10,0.0145,0.0
77346,TX,Houston,48201,6227666,9,10,0.0145,0.0
77571,TX,Houston,48201,6227666,9,10,0.0145,0.0
77036,TX,Houston,48201,6227666,9,10,0.0145,0.0
77037,TX,Houston,48201,6227666,9,10,0.0145,0.0
77034,TX,Houston,48201,6227666,9,10,0.0145,0.0
77035,TX,Houston,48201,6227666,9,10,0.0145,0.0
77032,TX,Houston,48201,6227666,9,10,0.0145,0.0
77033,TX,Houston,48201,6227666,9,10,0.0145,0.0
77030,TX,Houston,48201,6227666,9,10,0.0145,0.0
77031,TX,Houston,48201,6227666,9,10,0.0145,0.0
77449,TX,Houston,48201,6227666,9,10,0.0145,0.0
77066,TX,Houston,48201,6227666,9,10,0.0145,0.0
77093,TX,Houston,48201,6227666,9,10,0.0145,0.0
77044,TX,Houston,48201,6227666,9,10,0.0145,0.0
77043,TX,Houston,48201,6227666,9,10,0.0145,0.0
77042,TX,Houston,48201,6227666,9,10,0.0145,0.0
77204,TX,Houston,48201,6227666,9,10,0.0145,0.0
77598,TX,Houston,48201,6227666,9,10,0.0145,0.0
77018,TX,Houston,48201,6227666,9,10,0.0145,0.0
77019,TX,Houston,48201,6227666,9,10,0.0145,0.0
77015,TX,Houston,48201,6227666,9,10,0.0145,0.0
77016,TX,Houston,48201,6227666,9,10,0.0145,0.0
77008,TX,Houston,48201,6227666,9,10,0.0145,0.0
77067,TX,Houston,48201,6227666,9,10,0.0145,0.0
77059,TX,Houston,48201,6227666,9,10,0.0145,0.0
77083,TX,Houston,48201,6227666,9,10,0.0145,0.0
77058,TX,Houston,48201,6227666,9,10,0.0145,0.0
77057,TX,Houston,48201,6227666,9,10,0.0145,0.0
77056,TX,Houston,48201,6227666,9,10,0.0145,0.0
77055,TX,Houston,48201,6227666,9,10,0.0145,0.0
77054,TX,Houston,48201,6227666,9,10,0.0145,0.0
77084,TX,Houston,48201,6227666,9,10,0.0145,0.0
77085,TX,Houston,48201,6227666,9,10,0.0145,0.0
77087,TX,Houston,48201,6227666,9,10,0.0145,0.0
77081,TX,Houston,48201,6227666,9,10,0.0145,0.0
77082,TX,Houston,48201,6227666,9,10,0.0145,0.0
77088,TX,Houston,48201,6227666,9,10,0.0145,0.0
77064,TX,Houston,48201,6227666,9,10,0.0145,0.0
77089,TX,Houston,48201,6227666,9,10,0.0145,0.0
77086,TX,Houston,48201,6227666,9,10,0.0145,0.0
77450,TX,Houston,48201,6227666,9,10,0.0145,0.0
77069,TX,Houston,48201,6227666,9,10,0.0145,0.0
77068,TX,Houston,48201,6227666,9,10,0.0145,0.0
77061,TX,Houston,48201,6227666,9,10,0.0145,0.0
77060,TX,Houston,48201,6227666,9,10,0.0145,0.0
77215,TX,Houston,48201,6227666,9,10,0.0145,0.0
77062,TX,Houston,48201,6227666,9,10,0.0145,0.0
77065,TX,Houston,48201,6227666,9,10,0.0145,0.0
77009,TX,Houston,48201,6227666,9,10,0.0145,0.0
